Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017
1073,22.73377,73.48132,96.51148987,96.26530457,94.09326935,116.4618988,135.7334442,127.3475266,123.1370621,160.3173065
1074,22.73377,73.56094,51.83441544,78.85743713,64.70606232,65.32424164,82.55216217,69.49713135,87.58708954,96.04781342
1075,22.73377,73.64057,32.2576828,48.77354813,36.29982376,41.76823807,43.7387352,45.17747498,55.39719391,66.83215332
1076,22.73377,73.72019,41.14466095,44.43661118,47.52254105,35.92756653,66.14577484,58.09892654,59.89173126,58.69290543
1077,22.73377,73.79982,71.8951416,54.56978607,76.67034149,61.09792328,102.6772766,92.74208832,88.81807709,96.14985657
1078,22.73377,73.87944,28.03640747,20.99595451,24.29347229,25.01761818,22.22419548,25.58405304,28.23316193,31.69741058
1079,22.73377,73.95907,18.17350197,11.88627815,14.95682049,18.47465897,11.68819523,17.60818672,16.51885414,16.49663162
1080,22.73377,74.03869,20.58630562,12.60768318,14.95219231,20.5604496,11.90529537,19.44574165,18.17596054,18.38259315
1081,22.73377,74.11832,17.8720932,12.21375084,14.31701374,16.62485504,10.88256645,16.54100037,17.14963913,16.62023735
1082,22.73377,74.19794,19.52577209,13.46686077,14.95335197,21.55647278,13.59644127,21.17539024,21.52658653,19.56802559
1083,22.73377,74.27757,13.19928646,9.284958839,10.30397034,12.25431061,7.399962902,10.10757828,10.9095974,11.11234188
1084,22.73377,74.35719,7.328642368,4.625454426,5.673396587,7.960869312,4.05576086,6.102360249,6.073849201,6.10034132
1085,22.73377,74.43682,1.7269876,1.065415382,1.258716583,1.453903198,0.750417054,2.081743956,1.333295226,1.295146704
1086,22.65317,70.21669,15.6011591,17.9140377,4.141412258,26.52385139,19.96614838,15.27991867,5.187153339,30.65944672
1087,22.65317,70.29631,158.6404724,199.5556946,32.98054504,246.0935364,196.650589,153.8396454,58.03178787,300.553894
1088,22.65317,70.37594,208.9392242,257.4511719,44.34762955,323.6120605,287.5484009,258.3506165,81.90263367,448.0628357
1089,22.65317,70.45556,184.5802765,218.0605927,34.09255981,233.818512,260.7931824,259.309021,74.81691742,406.6521301
1090,22.65317,70.53519,360.4593811,532.2198486,69.33184814,562.0184326,512.0852051,408.4187622,133.736908,833.6523438
1091,22.65317,70.61481,335.8587952,329.3979797,220.6255035,359.4836426,336.3031921,277.7076416,159.9273834,450.5507507
1092,22.65317,70.69444,498.9324341,423.0858154,447.9775391,448.5613708,448.8180542,422.9034119,291.7611084,499.8390198
1093,22.65317,70.77406,529.5656738,464.9257813,527.6277466,527.6277466,527.6277466,464.9257813,313.823761,529.5656738
1094,22.65317,70.85369,506.9611816,450.9484558,525.3419189,525.3419189,525.3419189,450.9484558,297.8450928,506.9611816
1095,22.65317,70.93331,192.9949341,171.7740173,194.6455078,194.6455078,194.6455078,171.7740173,112.4173508,192.9949341
1096,22.65317,71.01294,241.5360565,206.7392883,237.8383484,237.8383484,237.8383484,206.7392883,139.5366516,241.5360565
1097,22.65317,71.09256,190.0834961,175.0806732,188.7423553,201.0358124,199.3843994,175.3594971,119.3222733,191.0611725
1098,22.65317,71.17219,230.0591278,256.6292419,119.9384155,226.4445953,236.9626923,250.6278839,164.2626953,261.7966309
1099,22.65317,71.25181,140.8137207,213.4920044,84.62290192,147.9189301,189.4584656,203.5705261,170.4516754,218.1624451
1100,22.65317,71.33144,342.1534729,381.761322,138.2159271,306.6310425,337.3120422,365.7591248,263.1274109,381.7344971
1101,22.65317,71.41106,167.7962341,212.168457,87.64842224,160.2684021,183.5412445,202.5634155,160.4631042,214.3701782
1102,22.65317,71.49069,162.604599,169.256012,70.4943161,136.5010834,138.0641785,150.9762268,119.9198151,179.3074341
1103,22.65317,71.57031,291.1755371,361.6273193,137.0058899,262.1208496,323.6624146,332.4918213,247.3422394,360.5844116
1104,22.65317,71.64994,235.3993225,318.370697,117.2730331,221.4041595,284.3961792,290.4235229,212.7200623,304.1350403
1105,22.65317,71.72956,45.47662735,82.0745163,38.66060638,48.39162064,77.15505981,85.41306305,71.54058075,82.30849457
1106,22.65317,71.80919,128.8063507,167.1658173,59.82865524,130.8846741,150.9099579,165.7449951,113.2712631,166.2923431
1107,22.65317,71.88882,219.3311462,245.9563904,91.66589355,223.5184631,229.4582825,243.0977173,164.0935211,246.4771271
1108,22.65317,71.96844,347.3417358,390.0324097,155.8377533,348.4014282,386.1047668,411.2094727,272.9622803,422.9448547
1109,22.65317,72.04807,62.86620712,65.64505005,25.64005661,52.49455643,59.13776779,63.50683212,42.93925858,64.82730103
1110,22.65317,72.12769,96.7755661,65.97423553,54.82402802,70.38140106,60.91625214,72.96602631,66.48213196,74.14369965
1111,22.65317,72.20732,169.7521057,133.1241302,118.6773224,137.6189728,111.2365341,149.5231781,135.7815399,139.6834106
1112,22.65317,72.28694,250.2538452,191.068512,166.9700317,180.8052826,162.4538727,210.6341248,179.1565247,174.1369781
1113,22.65317,72.36657,290.2041931,270.3244324,230.9801025,240.0132294,217.0976257,294.4353638,236.6984406,221.674942
1114,22.65317,72.44619,331.182251,300.0032043,267.0126648,274.9542542,234.2553864,349.6539001,270.9576721,250.6727753
1115,22.65317,72.52582,180.5566559,172.1086273,146.1898041,182.606308,157.5862732,200.0350952,179.9032288,170.3042908
1116,22.65317,72.60544,134.0951385,172.0752563,142.1322479,183.3460693,188.619278,146.6184235,205.7606506,166.4189606
1117,22.65317,72.68507,179.4172211,187.1999512,163.2779846,213.3450623,249.124649,191.8367615,294.0448608,200.0139465
1118,22.65317,72.76469,239.6183319,200.9854736,210.2741547,175.2449951,240.939621,175.0098267,270.0474243,218.9512329
1119,22.65317,72.84432,127.6832199,159.9390106,138.8981171,143.581192,160.0895538,123.9283447,180.353302,175.6636353
1120,22.65317,72.92394,179.2192688,182.6902161,155.485321,137.7889557,217.1803741,171.6260529,253.5439911,191.8745728
1121,22.65317,73.00357,395.5664673,373.7786865,415.3280945,199.1729279,341.0596008,185.6694794,309.0944214,243.6284332
1122,22.65317,73.08319,564.2398071,542.2625732,470.4523621,338.8964233,586.8335571,212.9899292,466.100647,336.8804321
1123,22.65317,73.16282,296.6871338,299.2869873,246.0110474,204.6603241,286.7330017,154.6821594,280.2223816,192.1291656
1124,22.65317,73.24244,106.4697342,120.2185669,197.9556427,168.5215302,202.3440094,172.0154877,136.8438263,144.6105042
1125,22.65317,73.32207,147.942749,187.1894379,272.6113892,200.5251312,297.2822571,255.3004608,177.2217407,227.1861267
1126,22.65317,73.40169,83.2057724,107.7222824,124.493309,146.9988861,163.392746,133.1698761,111.4495468,170.5302582
1127,22.65317,73.48132,92.29392242,104.3846741,103.1197891,136.8403625,134.4906158,124.7626648,116.8891449,184.2750244
1128,22.65317,73.56094,83.02079773,85.63545227,92.50165558,79.09067535,128.7245331,110.3297729,106.1805267,119.6114807
1129,22.65317,73.64057,58.00030518,54.03795242,51.86551666,59.37290573,78.19210052,71.49513245,72.20027161,89.41834259
1130,22.65317,73.72019,46.48557281,46.69112778,53.46354675,48.966465,70.78926086,62.20501709,63.79541779,90.05358124
1131,22.65317,73.79982,76.23739624,75.26270294,87.0280304,72.46907043,112.6109009,97.5561676,101.707222,103.7690048
1132,22.65317,73.87944,30.59108162,21.9548645,26.47208023,33.73029327,21.36240387,29.68783379,31.62010193,31.16321182
1133,22.65317,73.95907,25.79527092,14.60026073,17.87493134,27.36377144,15.62507248,24.75743866,23.6763401,23.66256714
1134,22.65317,74.03869,33.42376328,18.99803734,24.06373024,32.56423187,18.56992531,28.27119637,28.47788429,28.18823433
1135,22.65317,74.11832,17.39144135,12.71017361,15.77648544,16.61957169,11.12650108,15.78241825,16.32878113,16.20060349
1136,22.65317,74.19794,8.637411118,6.872518063,8.687722206,7.889933586,5.108141422,10.49153042,9.01030159,8.897740364
1137,22.65317,74.27757,8.356557846,5.953415394,7.102600098,7.035559654,4.677917004,8.380953789,7.247377396,7.423408031
1138,22.65317,74.35719,1.964046597,1.161806107,1.926076055,2.135950804,1.059427381,1.998065591,1.703821301,2.054724693
1139,22.65317,74.43682,0.015551036,0.004858653,0.021227589,0.028009497,0.011252698,0.026025318,0.020424195,0.022153037
1140,22.57257,70.13706,10.4160881,15.82227993,1.621908426,16.51525116,21.32790375,16.70916557,5.23573494,34.70036697
1141,22.57257,70.21669,145.8600006,180.8610687,36.40536118,237.5181122,186.1962128,179.151001,57.50144958,295.4788818
1142,22.57257,70.29631,355.6023865,414.2195435,73.47143555,582.3372803,425.51297,343.3765564,110.7134399,653.4555664
1143,22.57257,70.37594,305.1048889,394.2167358,52.45542145,492.043335,365.2361755,308.2027893,89.9114151,580.7403564
1144,22.57257,70.45556,138.7098694,191.8306122,28.78958893,172.2489166,201.9397888,180.8475189,60.40848923,308.5428162
1145,22.57257,70.53519,275.7321167,382.561554,69.52109528,319.1573486,322.5948486,238.1862946,77.48694611,515.6322021
1146,22.57257,70.61481,621.9299316,599.8183594,426.335907,506.947876,578.7592773,338.4327393,211.0130157,684.8962402
1147,22.57257,70.69444,727.6170044,643.2785034,739.1514282,752.243103,749.5317383,628.3139038,407.8322754,731.6055908
1148,22.57257,70.77406,496.4031677,450.1016235,523.5502319,524.4736938,524.1044312,449.1789551,290.6748962,496.6193542
1149,22.57257,70.85369,400.0897522,358.4153137,404.6439819,407.1564331,406.1387939,355.9950867,230.2806396,400.6403198
1150,22.57257,70.93331,193.0028381,173.8671112,195.5741272,195.5741272,195.5741272,173.8671112,112.4944611,193.0028381
1151,22.57257,71.01294,261.3853149,213.9414825,248.8894806,248.8894806,248.8894806,213.9414825,154.588974,261.3853149
1152,22.57257,71.09256,174.9314117,154.2455292,174.7926788,181.3665771,179.5750275,155.091629,114.2986069,177.0497894
1153,22.57257,71.17219,130.6340332,170.2162476,71.89061737,136.2201996,152.3233032,166.5193329,117.9797897,176.3495636
1154,22.57257,71.25181,120.8377075,156.676651,84.53992462,125.581955,152.7884064,144.6719971,134.0580597,180.1409912
1155,22.57257,71.33144,223.3575745,232.5277405,93.12849426,191.4562531,203.7009277,221.7560577,159.017868,255.8760986
1156,22.57257,71.41106,183.6800385,217.6182556,80.28603363,168.5155334,187.2638702,204.1274872,144.2038269,206.0013428
1157,22.57257,71.49069,153.8545532,180.6568604,71.61834717,144.1662598,162.4315338,176.5004425,134.8342743,185.763504
1158,22.57257,71.57031,195.3063965,231.620697,109.6599808,200.3657227,236.9231873,233.5903625,201.49646,238.3778992
1159,22.57257,71.64994,239.20784,319.9752808,116.5373383,224.929184,295.6724548,306.7552185,226.637085,301.0404358
1160,22.57257,71.72956,194.6251221,236.6315765,86.35730743,156.568161,208.0388489,225.6209412,148.2752075,230.2115936
1161,22.57257,71.80919,235.6272278,292.9332275,109.3375549,218.0158844,273.378418,295.0264282,228.876297,278.4188232
1162,22.57257,71.88882,129.218277,159.6209869,71.33872223,123.9375839,140.2061615,144.7869415,125.0131531,157.4854889
1163,22.57257,71.96844,174.1271667,221.1212006,95.61410522,172.9107361,214.7977295,228.8991394,166.0288391,237.6013184
1164,22.57257,72.04807,62.91860962,72.82518005,31.69811058,50.75374985,65.3779068,60.4865036,58.20142746,81.09645844
1165,22.57257,72.12769,99.00847626,113.9314499,60.78561401,86.92441559,95.81339264,102.9582672,92.80541229,122.335083
1166,22.57257,72.20732,189.1495819,163.9661407,135.2683716,158.3991394,138.7447815,173.6672363,138.2476196,142.7722168
1167,22.57257,72.28694,215.4480591,185.0851288,163.9285583,191.3082275,152.5465546,216.8218994,150.3947449,151.2642517
1168,22.57257,72.36657,279.1717529,234.3621521,194.2627411,230.500885,205.0214233,257.418396,230.5584259,204.5896912
1169,22.57257,72.44619,253.1510315,219.4547729,233.3759918,236.6961212,258.5182495,214.6091156,253.736908,240.3414307
1170,22.57257,72.52582,231.9950562,220.3237152,204.1801605,190.9092407,287.886322,259.8858337,212.8492584,261.111969
1171,22.57257,72.60544,184.7062683,168.8355408,162.960907,134.4113312,203.6591797,132.5840912,213.8161163,168.9590759
1172,22.57257,72.68507,330.6469727,287.6493225,339.3204041,234.0604553,401.8536987,197.326355,330.8829956,237.6762543
1173,22.57257,72.76469,349.383606,366.7748108,369.6880493,265.9437256,399.95047,208.8414459,336.3459778,328.1005859
1174,22.57257,72.84432,239.0346832,265.2370911,266.7072754,172.0896301,238.292511,160.8893738,256.3946228,258.8593445
1175,22.57257,72.92394,131.1998444,126.8894653,126.0881271,102.9621582,162.4434814,103.7826233,160.9012604,142.6285095
1176,22.57257,73.00357,343.3398438,342.7921143,386.5448303,329.1884155,396.8674622,228.6069336,311.6130066,291.379425
1177,22.57257,73.08319,396.0081177,364.0756531,496.3566284,268.3445435,391.3005066,176.9908295,305.3028564,279.4208069
1178,22.57257,73.16282,266.4719238,241.5480804,342.0739746,202.9210205,256.3177185,174.4235382,201.147995,253.0208588
1179,22.57257,73.24244,335.921814,327.5266724,472.3437195,393.8899841,441.1231689,411.6936035,355.0600281,467.3463745
1180,22.57257,73.32207,222.2880402,270.5451355,394.7157898,268.9744263,376.1531677,350.2341003,239.4564209,306.7930298
1181,22.57257,73.40169,107.0872421,94.65968323,120.2808228,160.831604,140.0774841,115.8826675,130.4394073,199.0375214
1182,22.57257,73.48132,54.12480927,64.89860535,63.82484055,74.75234222,76.05947876,75.09674072,86.36174774,121.3295746
1183,22.57257,73.56094,82.78383636,96.07544708,117.3353195,111.0412064,179.1012726,118.9727631,127.2260971,118.8296967
1184,22.57257,73.64057,79.1580658,76.15093231,83.96685028,122.3137283,124.8606491,103.9060287,107.964592,126.4834442
1185,22.57257,73.72019,86.43824005,95.35614777,112.2111053,113.6510086,136.482666,108.8876648,110.6040344,95.24031067
1186,22.57257,73.79982,148.2472229,109.9155807,131.9297943,133.6779633,148.996994,126.6628036,156.5029449,167.4357605
1187,22.57257,73.87944,25.1098175,22.75741005,24.06448746,27.32460976,20.65917778,25.3609848,30.73462677,32.32645798
1188,22.57257,73.95907,23.28695679,16.14771652,21.39385986,23.76078033,18.4554348,21.86796951,15.40217304,22.5411911
1189,22.57257,74.03869,27.4471283,18.92298889,24.08926201,27.77135658,22.649189,23.29233932,11.78860283,25.51490211
1190,22.57257,74.11832,5.59647131,3.800611019,5.495715618,4.773622036,3.807974339,5.05398798,4.753429413,4.899796009
1191,22.57257,74.19794,2.893396854,3.043151617,3.89107585,2.489450455,2.287756443,3.062815666,2.69265914,3.507923603
1192,22.57257,74.27757,0.181650087,0.280108362,0.331754893,0.242291734,0.22701326,0.189317286,0.278937817,0.342579544
1193,22.49197,69.89819,0.53558898,0.387858957,0.024940925,0.80744493,0.534558773,0.616122663,0.221926227,0.977918208
1194,22.49197,69.97781,1.259667397,12.93453121,1.308304071,1.80363071,10.44981289,8.204463959,2.666330576,17.13432503
1195,22.49197,70.05744,15.78158379,30.11300659,7.2344594,21.09254265,29.0331955,22.72958755,11.9821825,39.1087265
1196,22.49197,70.13706,134.9887848,221.8344727,34.61968613,216.1532898,227.3404999,176.0724487,68.88703918,358.1746521
1197,22.49197,70.21669,240.6176453,313.7496948,45.76343918,341.1592407,344.7795105,305.5170898,93.65067291,531.9993896
1198,22.49197,70.29631,249.3578186,311.4237366,50.04925919,391.3732605,305.6256409,267.7518616,88.54544067,490.6421509
1199,22.49197,70.37594,233.4454803,285.4883423,37.30046463,367.9838562,271.7357788,253.3817749,78.07326508,431.4789124
1200,22.49197,70.45556,201.5181732,239.1638947,47.19348145,288.6281433,262.2961426,190.832901,61.47146606,385.8728943
1201,22.49197,70.53519,257.1957397,305.285614,68.82093048,330.0852356,313.6261292,194.9141083,64.14421082,496.4754944
1202,22.49197,70.61481,541.5123291,526.9880981,263.6401062,518.5223999,492.7366943,235.3748322,129.547699,640.7976685
1203,22.49197,70.69444,515.4411011,474.0562439,475.2475586,522.3952026,532.3900146,399.5569763,254.6013031,532.3560791
1204,22.49197,70.77406,478.3130493,470.0352173,454.3348694,502.4349976,496.2093506,401.4998779,250.2389069,489.0517273
1205,22.49197,70.85369,351.2720032,356.5295715,308.1582031,376.0720215,360.8847656,266.7193909,161.6461334,364.4075012
1206,22.49197,70.93331,217.2612305,207.4211273,227.2708282,234.3623962,229.4306335,191.0032349,123.0168915,219.5159302
1207,22.49197,71.01294,66.6725769,54.05382919,61.69852829,61.69852829,61.69852829,54.05382919,40.05116653,66.6725769
1208,22.49197,71.09256,46.89641953,41.94541168,42.70857239,43.43641663,45.99954987,42.10217285,29.86420822,51.29761505
1209,22.49197,71.17219,110.2604294,103.1184158,44.60216141,107.0284042,88.14015198,85.02233124,87.79845428,117.8071442
1210,22.49197,71.25181,193.7062836,204.5486145,97.18612671,184.5646667,171.9174652,185.7492523,172.2180176,227.8019714
1211,22.49197,71.33144,135.9816895,182.4845886,76.28040314,131.8755493,175.4255066,193.0484161,151.7430725,177.9080811
1212,22.49197,71.41106,269.5308228,317.4737854,116.9975739,245.9658203,275.6102295,300.1163025,208.6281738,307.4951477
1213,22.49197,71.49069,197.9967651,218.4343872,83.60346222,176.7173615,190.8707886,209.1163025,184.6547852,230.2615509
1214,22.49197,71.57031,353.0548096,417.441864,165.0600281,301.1795959,373.8095398,404.2436829,318.9921265,428.4588013
1215,22.49197,71.64994,367.1144409,413.9370117,157.1894684,356.0762939,382.6221924,412.9128723,287.4760132,426.5197754
1216,22.49197,71.72956,321.4131165,396.5260315,148.5696564,316.3814392,355.5084839,379.7703247,275.7213135,400.7124329
1217,22.49197,71.80919,284.0239868,345.3334961,128.5983124,282.3234863,311.4824219,333.1853943,251.8942566,334.2585144
1218,22.49197,71.88882,57.3245697,60.32335281,27.48065758,48.5601387,50.617836,49.21501923,52.70932388,64.6281662
1219,22.49197,71.96844,81.18584442,69.47569275,50.27200317,56.79574966,65.3041153,77.24905396,84.01451874,86.0982132
1220,22.49197,72.04807,17.28520203,15.40214729,10.596241,11.83559704,13.72421169,16.24252319,15.37044907,20.96177101
1221,22.49197,72.12769,38.20351791,28.7358284,23.65459633,27.63669205,24.38435364,30.5758667,24.91414833,34.04870987
1222,22.49197,72.20732,176.1638184,131.5552216,113.6062546,134.0229797,120.4878464,151.6035156,101.2309647,98.33094025
1223,22.49197,72.28694,247.7015076,175.7277222,147.3026428,183.8695831,162.2875977,191.523407,204.5335236,204.5757904
1224,22.49197,72.36657,276.3427124,211.4255981,190.9720459,243.7556763,208.0398865,243.5571442,244.0305634,247.3015442
1225,22.49197,72.44619,204.3025818,180.8548737,197.0482483,272.9806213,309.7164307,177.4013824,317.3708191,292.7218018
1226,22.49197,72.52582,206.1347809,223.5893555,254.2259979,141.9423218,238.9709167,126.3751907,173.8948364,210.5858612
1227,22.49197,72.60544,213.6521149,224.1629333,373.0885925,174.5590057,239.0551758,163.0220032,177.0142212,235.4906006
1228,22.49197,72.68507,256.1703491,257.366394,252.2669983,242.6212006,349.2955017,234.1012115,260.59375,294.0345154
1229,22.49197,72.76469,372.9927063,364.3136292,407.160553,197.9394836,339.914917,192.6333923,330.36026,276.6037598
1230,22.49197,72.84432,363.7484741,417.2037964,582.5725098,188.0272064,335.6410217,160.2084808,286.5127869,268.06604
1231,22.49197,72.92394,396.9686279,386.0314026,357.6896973,237.3422546,397.0501709,142.60466,320.6371155,249.070816
1232,22.49197,73.00357,490.3968201,477.3804626,374.6365356,417.2648926,566.2775269,242.4428253,414.973175,382.956543
1233,22.49197,73.08319,180.5939331,175.4392853,184.1814423,161.1614532,208.1392059,109.2720566,184.8761139,217.0504913
1234,22.49197,73.16282,312.7241516,292.9909058,453.498291,339.9067383,377.5699768,311.7557068,317.5991821,399.9702454
1235,22.49197,73.24244,227.622757,233.3686371,327.1752014,253.61586,297.8703308,250.9787903,241.99086,343.8597717
1236,22.49197,73.32207,175.9759369,167.9451294,257.1154785,191.3336945,220.8423309,187.7326202,180.2534485,244.4461212
1237,22.49197,73.40169,143.8299713,110.3569107,147.7295837,169.7624817,149.6025543,129.9761658,159.6785431,227.6878967
1238,22.49197,73.48132,36.40921021,37.88279343,39.81513596,61.16236115,51.25775528,53.14506912,52.98141479,91.21424103
1239,22.49197,73.56094,41.11746216,46.28495789,45.87192917,90.68675232,83.75081635,66.54657745,64.98882294,96.38756561
1240,22.49197,73.64057,60.81788254,63.86314011,73.31111908,111.3632507,119.0789261,94.19681549,95.50337219,131.2541809
1241,22.49197,73.72019,183.3351288,198.2460175,240.0275116,251.0370483,252.2778778,195.6278687,212.600708,225.7035217
1242,22.49197,73.79982,255.9348602,174.062149,219.4743958,218.3235168,221.0384674,175.6561432,226.8011169,256.5768433
1243,22.49197,73.87944,12.51295376,17.17140007,18.56560707,18.54909706,18.54921722,17.19218063,35.62989426,12.50309944
1244,22.49197,73.95907,15.32628727,14.03825474,25.7935524,25.7935524,25.7935524,14.03825474,36.28484726,15.32628727
1245,22.49197,74.03869,21.30789375,18.56240845,24.43480301,24.43480301,24.43480301,18.56240845,16.23360825,21.30789375
1246,22.49197,74.11832,5.267220974,4.407431126,5.429933071,5.429933071,5.429933071,4.407431126,5.057868481,5.267220974
1247,22.41137,69.02231,2.02853632,1.019788146,5.090648651,5.090648651,5.090648651,1.019788146,0.398029715,2.02853632
1248,22.41137,69.10194,2.192786932,1.323249698,6.54228878,6.54228878,6.54228878,1.323249698,0.409406364,2.192786932
1249,22.41137,69.65931,0.167999089,0.121660359,0.007823261,0.253272593,0.167675927,0.193260208,0.069611967,0.306745231
1250,22.41137,69.73894,1.468165874,1.063205719,0.068368502,2.213382244,1.465341687,1.68892622,0.608348072,2.680686474
1251,22.41137,69.81856,0.688986897,0.498945534,0.032084249,1.038704991,0.687661588,0.792586207,0.285488069,1.258003592
1252,22.41137,69.89819,8.771323204,7.809240341,1.170047879,12.71512318,7.310747623,7.695104599,3.855390549,14.52314377
1253,22.41137,69.97781,46.27142715,53.86998367,9.719359398,69.85253143,84.623909,68.14215088,25.9462719,110.7785492
1254,22.41137,70.05744,94.54459381,111.9071808,19.5100441,132.28479,162.2237244,128.3065643,44.09885788,221.7206726
1255,22.41137,70.13706,257.8350525,356.4344482,55.28708649,399.563446,359.6844177,273.0895996,92.20342255,538.5131226
1256,22.41137,70.21669,185.1032104,272.4631653,39.37875748,286.7142029,307.1273499,237.5570374,77.17689514,487.2594604
1257,22.41137,70.29631,196.0167542,269.7332458,40.7898941,309.7397766,358.0308533,303.2233887,90.37787628,564.2913208
1258,22.41137,70.37594,270.649231,327.369751,61.01792526,375.8404541,393.776886,283.1452637,94.9990921,624.7269897
1259,22.41137,70.45556,303.0061951,359.526825,96.1537323,341.1089478,324.6532898,174.0435181,60.38392258,492.2063293
1260,22.41137,70.53519,383.2179565,402.9595642,125.0180664,348.0588684,347.7701416,125.9233093,45.52795029,496.7454529
1261,22.41137,70.61481,400.1699219,413.7099304,134.2225342,398.2578125,348.4538574,101.8603973,43.7375412,480.1074219
1262,22.41137,70.69444,346.5150757,386.1197815,160.9858704,294.5417175,333.9407654,110.2443542,57.59609222,403.9542236
1263,22.41137,70.77406,447.6388855,451.0969238,266.5161133,462.3908386,412.7149963,201.5161285,116.8253937,501.9256592
1264,22.41137,70.85369,306.0345764,323.3561401,139.5348053,325.1726685,254.9170685,102.4939041,48.39814758,345.872467
1265,22.41137,70.93331,203.0957947,230.8530579,143.5826111,255.2133179,188.7524414,113.5352783,61.38195419,236.1520081
1266,22.41137,71.01294,31.34143066,47.2367363,23.23209572,59.81086349,43.17755127,26.15795135,17.48735809,48.56909561
1267,22.41137,71.09256,108.100296,143.3045807,77.18323517,113.2705307,145.3565521,143.6717529,105.5639114,148.5892792
1268,22.41137,71.17219,287.4938965,337.3676758,146.6717377,275.3994141,341.2926331,345.1303101,275.9118958,338.706604
1269,22.41137,71.25181,147.2162933,159.8247223,62.00681686,141.430542,142.1199646,154.1331635,131.4523621,170.1186371
1270,22.41137,71.33144,205.1060791,243.0222626,91.76146698,202.5302124,227.7638397,249.3252716,206.860611,248.0233154
1271,22.41137,71.41106,342.1472168,396.7430115,158.46875,295.8053284,355.6124878,387.5202026,288.7492676,433.0245667
1272,22.41137,71.49069,318.517334,352.7363586,134.2732544,287.5006409,312.3061523,340.0538635,280.2244263,371.6011658
1273,22.41137,71.57031,332.6299438,401.0137634,147.9389801,301.3569336,357.3226929,388.1760559,299.8415222,402.4718933
1274,22.41137,71.64994,445.1747437,463.8323059,205.9775848,381.0526733,425.0029907,437.5227966,302.8824158,491.2155457
1275,22.41137,71.72956,323.9518127,354.2458191,167.239563,277.1742249,335.583252,343.5388489,247.2422943,368.8122559
1276,22.41137,71.80919,125.260376,146.7362671,59.05352783,113.512619,128.260788,140.4328156,98.28810883,148.3019104
1277,22.41137,71.88882,65.02848053,45.30450058,35.86146164,44.42245865,43.88555145,51.38167953,35.68240356,53.34877014
1278,22.41137,71.96844,55.97424316,43.45418549,35.97601318,43.09796906,39.53682327,49.12088394,42.67681885,44.8953743
1279,22.41137,72.04807,2.569603205,2.986582994,2.464266062,2.890348434,2.819320202,2.916906118,3.2414639,3.171860218
1280,22.41137,72.12769,129.1251526,104.3956757,94.04005432,96.38365173,85.84128571,119.4654388,113.5158615,97.69927979
1281,22.41137,72.20732,156.8705292,114.6256409,96.80703735,106.6295471,97.19187164,122.7702637,121.1017609,107.2877579
1282,22.41137,72.28694,110.9008408,95.02709961,81.85437775,91.16142273,73.4006958,98.97518921,85.36948395,83.82038879
1283,22.41137,72.36657,35.09667587,29.66119194,21.78285027,49.04257965,51.56824875,42.40504074,57.19840622,57.38150024
1284,22.41137,72.44619,200.4212799,191.8178406,160.2518311,130.7142181,230.805542,124.1746521,220.415451,202.9992981
1285,22.41137,72.52582,331.7195129,300.9152222,226.5674744,147.962326,286.0678101,105.6234589,288.8093567,192.9402924
1286,22.41137,72.60544,325.6487732,278.6062012,449.8676758,224.6907196,328.9869995,157.1482849,257.6308289,264.7713318
1287,22.41137,72.68507,293.3189087,290.5428772,324.6742859,359.0915527,466.7081299,296.4031982,415.908905,403.0874023
1288,22.41137,72.76469,310.4846497,329.5046082,471.4787598,442.6125793,537.8955688,282.2739868,508.7729187,419.497467
1289,22.41137,72.84432,322.8739929,347.3212585,501.4335022,260.3947449,373.0393677,247.1724854,404.8165588,378.0408325
1290,22.41137,72.92394,352.0574341,341.6651611,384.0652161,335.3023376,488.6868591,292.4728088,412.2294922,439.5446472
1291,22.41137,73.00357,444.2142029,447.1429749,451.7056274,355.8956604,530.3453979,220.7457428,426.9816895,399.5102844
1292,22.41137,73.08319,126.3440475,146.948761,228.2166443,113.201416,157.702713,131.1281738,120.2807159,141.8683167
1293,22.41137,73.16282,129.5909424,176.6187592,227.5923004,164.5842896,212.4439545,165.2282562,140.1861725,181.8087921
1294,22.41137,73.24244,21.00085258,25.70938873,30.86700439,31.07948303,36.65797806,18.60030746,16.69235229,32.56310272
1295,22.41137,73.32207,66.86981964,55.1807785,67.37241364,96.50795746,83.84278107,54.68386078,54.57767487,107.038765
1296,22.41137,73.40169,87.77774811,73.83331299,92.44158173,112.0215378,93.83408356,86.88018036,76.85884094,148.7203979
1297,22.41137,73.48132,36.50205231,35.13937378,47.33536148,51.02903748,62.29711914,51.56664658,40.12546158,78.96484375
1298,22.41137,73.56094,12.79229164,9.889284134,15.30431652,11.09303379,22.06438637,18.98878288,18.96909332,20.1839962
1299,22.41137,73.64057,7.186783791,5.883265018,6.463374615,10.03283501,9.470852852,10.16942024,13.31607151,12.17527676
1300,22.41137,73.72019,134.2303772,114.2126541,119.550354,128.1450043,123.2200089,120.1267776,137.8418732,140.4933472
1301,22.41137,73.79982,503.3995361,407.2175903,522.4926147,523.3356323,522.8116455,407.1653442,462.166626,504.2196045
1302,22.41137,73.87944,267.2496033,237.178833,297.9350586,297.9350586,297.9350586,237.178833,296.6611328,267.2496033
