Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1170,22.57257,72.52582,231.9951,220.3237,204.1802,190.9092,287.8863,259.8858,212.8493,261.112,240.5809,229.8091
1171,22.57257,72.60544,184.7063,168.8355,162.9609,134.4113,203.6592,132.5841,213.8161,168.9591,147.2636,156.9113
1172,22.57257,72.68507,330.647,287.6493,339.3204,234.0605,401.8537,197.3264,330.883,237.6763,292.7317,283.5035
1173,22.57257,72.76469,349.3836,366.7748,369.688,265.9437,399.9505,208.8414,336.346,328.1006,318.6239,298.536
1174,22.57257,72.84432,239.0347,265.2371,266.7073,172.0896,238.2925,160.8894,256.3946,258.8593,275.7366,255.036
1175,22.57257,72.92394,131.1998,126.8895,126.0881,102.9622,162.4435,103.7826,160.9013,142.6285,121.0945,138.5981
1176,22.57257,73.00357,343.3398,342.7921,386.5448,329.1884,396.8675,228.6069,311.613,291.3794,323.5681,302.5284
1177,22.57257,73.08319,396.0081,364.0757,496.3566,268.3445,391.3005,176.9908,305.3029,279.4208,218.7693,302.9032
1178,22.57257,73.16282,266.4719,241.5481,342.074,202.921,256.3177,174.4235,201.148,253.0209,237.0784,249.136
1179,22.57257,73.24244,335.9218,327.5267,472.3437,393.89,441.1232,411.6936,355.06,467.3464,506.3366,412.3853
1180,22.57257,73.32207,222.288,270.5451,394.7158,268.9744,376.1532,350.2341,239.4564,306.793,346.3133,302.3756
1181,22.57257,73.40169,107.0872,94.65968,120.2808,160.8316,140.0775,115.8827,130.4394,199.0375,136.5876,154.1992
1182,22.57257,73.48132,54.12481,64.89861,63.82484,74.75234,76.05948,75.09674,86.36175,121.3296,122.9266,128.1392
1183,22.57257,73.56094,82.78384,96.07545,117.3353,111.0412,179.1013,118.9728,127.2261,118.8297,134.6149,141.8109
1184,22.57257,73.64057,79.15807,76.15093,83.96685,122.3137,124.8606,103.906,107.9646,126.4834,111.5964,112.7823
1185,22.57257,73.72019,86.43824,95.35615,112.2111,113.651,136.4827,108.8877,110.604,95.24031,117.3371,107.7682
1186,22.57257,73.79982,148.2472,109.9156,131.9298,133.678,148.997,126.6628,156.5029,167.4358,134.9344,135.9212
1187,22.57257,73.87944,25.10982,22.75741,24.06449,27.32461,20.65918,25.36098,30.73463,32.32646,32.50765,31.95425
1188,22.57257,73.95907,23.28696,16.14772,21.39386,23.76078,18.45543,21.86797,15.40217,22.54119,20.36293,21.76397
1189,22.57257,74.03869,27.44713,18.92299,24.08926,27.77136,22.64919,23.29234,11.7886,25.5149,22.54731,23.95053
1190,22.57257,74.11832,5.596471,3.800611,5.495716,4.773622,3.807974,5.053988,4.753429,4.899796,4.835972,6.35047
1191,22.57257,74.19794,2.893397,3.043152,3.891076,2.48945,2.287756,3.062816,2.692659,3.507924,3.72749,4.006092
1192,22.57257,74.27757,0.18165,0.280108,0.331755,0.242292,0.227013,0.189317,0.278938,0.34258,1.326849,1.186084
1193,22.49197,69.89819,0.535589,0.387859,0.024941,0.807445,0.534559,0.616123,0.221926,0.977918,12.31818,4.963882
1194,22.49197,69.97781,1.259667,12.93453,1.308304,1.803631,10.44981,8.204464,2.666331,17.13433,26.48673,10.21306
1195,22.49197,70.05744,15.78158,30.11301,7.234459,21.09254,29.0332,22.72959,11.98218,39.10873,38.65909,18.87217
1196,22.49197,70.13706,134.9888,221.8345,34.61969,216.1533,227.3405,176.0724,68.88704,358.1747,223.1756,167.4343
1197,22.49197,70.21669,240.6176,313.7497,45.76344,341.1592,344.7795,305.5171,93.65067,531.9994,275.0551,229.1725
1198,22.49197,70.29631,249.3578,311.4237,50.04926,391.3733,305.6256,267.7519,88.54544,490.6422,269.5181,293.3395
1199,22.49197,70.37594,233.4455,285.4883,37.30046,367.9839,271.7358,253.3818,78.07327,431.4789,235.9972,213.3173
1200,22.49197,70.45556,201.5182,239.1639,47.19348,288.6281,262.2961,190.8329,61.47147,385.8729,214.9509,186.2437
1201,22.49197,70.53519,257.1957,305.2856,68.82093,330.0852,313.6261,194.9141,64.14421,496.4755,228.4297,204.8277
1202,22.49197,70.61481,541.5123,526.9881,263.6401,518.5224,492.7367,235.3748,129.5477,640.7977,317.8699,447.0625
1203,22.49197,70.69444,515.4411,474.0562,475.2476,522.3952,532.39,399.557,254.6013,532.3561,515.4633,524.1431
1204,22.49197,70.77406,478.313,470.0352,454.3349,502.435,496.2094,401.4999,250.2389,489.0517,489.0889,445.391
1205,22.49197,70.85369,351.272,356.5296,308.1582,376.072,360.8848,266.7194,161.6461,364.4075,287.6556,309.7182
1206,22.49197,70.93331,217.2612,207.4211,227.2708,234.3624,229.4306,191.0032,123.0169,219.5159,245.3816,192.3656
1207,22.49197,71.01294,66.67258,54.05383,61.69853,61.69853,61.69853,54.05383,40.05117,66.67258,66.6052,63.03154
1208,22.49197,71.09256,46.89642,41.94541,42.70857,43.43642,45.99955,42.10217,29.86421,51.29762,50.06036,49.54115
1209,22.49197,71.17219,110.2604,103.1184,44.60216,107.0284,88.14015,85.02233,87.79845,117.8071,91.66609,93.18195
1210,22.49197,71.25181,193.7063,204.5486,97.18613,184.5647,171.9175,185.7493,172.218,227.802,213.4653,188.6893
1211,22.49197,71.33144,135.9817,182.4846,76.2804,131.8755,175.4255,193.0484,151.7431,177.9081,209.0521,159.9381
1212,22.49197,71.41106,269.5308,317.4738,116.9976,245.9658,275.6102,300.1163,208.6282,307.4951,265.7569,198.0007
1213,22.49197,71.49069,197.9968,218.4344,83.60346,176.7174,190.8708,209.1163,184.6548,230.2616,223.9195,191.1286
1214,22.49197,71.57031,353.0548,417.4419,165.06,301.1796,373.8095,404.2437,318.9921,428.4588,257.273,293.2914
1215,22.49197,71.64994,367.1144,413.937,157.1895,356.0763,382.6222,412.9129,287.476,426.5198,267.8706,275.8313
1216,22.49197,71.72956,321.4131,396.526,148.5697,316.3814,355.5085,379.7703,275.7213,400.7124,278.6295,275.5466
1217,22.49197,71.80919,284.024,345.3335,128.5983,282.3235,311.4824,333.1854,251.8943,334.2585,242.0792,245.2729
1218,22.49197,71.88882,57.32457,60.32335,27.48066,48.56014,50.61784,49.21502,52.70932,64.62817,59.54179,48.03051
1219,22.49197,71.96844,81.18584,69.47569,50.272,56.79575,65.30412,77.24905,84.01452,86.09821,88.65974,91.36509
1220,22.49197,72.04807,17.2852,15.40215,10.59624,11.8356,13.72421,16.24252,15.37045,20.96177,22.10537,19.39167
1221,22.49197,72.12769,38.20352,28.73583,23.6546,27.63669,24.38435,30.57587,24.91415,34.04871,31.26282,28.52289
1222,22.49197,72.20732,176.1638,131.5552,113.6063,134.023,120.4878,151.6035,101.231,98.33094,136.8877,125.6722
1223,22.49197,72.28694,247.7015,175.7277,147.3026,183.8696,162.2876,191.5234,204.5335,204.5758,206.1767,188.4531
1224,22.49197,72.36657,276.3427,211.4256,190.972,243.7557,208.0399,243.5571,244.0306,247.3015,240.7323,239.4033
1225,22.49197,72.44619,204.3026,180.8549,197.0482,272.9806,309.7164,177.4014,317.3708,292.7218,212.5078,265.6355
1226,22.49197,72.52582,206.1348,223.5894,254.226,141.9423,238.9709,126.3752,173.8948,210.5859,213.7432,208.352
1227,22.49197,72.60544,213.6521,224.1629,373.0886,174.559,239.0552,163.022,177.0142,235.4906,192.118,217.7498
1228,22.49197,72.68507,256.1703,257.3664,252.267,242.6212,349.2955,234.1012,260.5938,294.0345,238.247,253.1275
1229,22.49197,72.76469,372.9927,364.3136,407.1606,197.9395,339.9149,192.6334,330.3603,276.6038,342.019,272.4186
1230,22.49197,72.84432,363.7485,417.2038,582.5725,188.0272,335.641,160.2085,286.5128,268.066,311.9321,289.4905
1231,22.49197,72.92394,396.9686,386.0314,357.6897,237.3423,397.0502,142.6047,320.6371,249.0708,286.75,294.0424
1232,22.49197,73.00357,490.3968,477.3805,374.6365,417.2649,566.2775,242.4428,414.9732,382.9565,307.1933,475.5538
1233,22.49197,73.08319,180.5939,175.4393,184.1814,161.1615,208.1392,109.2721,184.8761,217.0505,177.6472,195.8979
1234,22.49197,73.16282,312.7242,292.9909,453.4983,339.9067,377.57,311.7557,317.5992,399.9702,413.4914,301.0428
1235,22.49197,73.24244,227.6228,233.3686,327.1752,253.6159,297.8703,250.9788,241.9909,343.8598,270.0795,281.4308
1236,22.49197,73.32207,175.9759,167.9451,257.1155,191.3337,220.8423,187.7326,180.2534,244.4461,167.7278,187.7109
1237,22.49197,73.40169,143.83,110.3569,147.7296,169.7625,149.6026,129.9762,159.6785,227.6879,167.355,173.437
1238,22.49197,73.48132,36.40921,37.88279,39.81514,61.16236,51.25776,53.14507,52.98141,91.21424,88.25977,76.54645
1239,22.49197,73.56094,41.11746,46.28496,45.87193,90.68675,83.75082,66.54658,64.98882,96.38757,103.3179,98.08466
1240,22.49197,73.64057,60.81788,63.86314,73.31112,111.3633,119.0789,94.19682,95.50337,131.2542,105.1175,109.8634
1241,22.49197,73.72019,183.3351,198.246,240.0275,251.037,252.2779,195.6279,212.6007,225.7035,232.8155,240.8751
1242,22.49197,73.79982,255.9349,174.0621,219.4744,218.3235,221.0385,175.6561,226.8011,256.5768,217.3747,240.9722
1243,22.49197,73.87944,12.51295,17.1714,18.56561,18.5491,18.54922,17.19218,35.62989,12.5031,25.02862,23.4198
1244,22.49197,73.95907,15.32629,14.03825,25.79355,25.79355,25.79355,14.03825,36.28485,15.32629,22.24574,27.40741
1245,22.49197,74.03869,21.30789,18.56241,24.4348,24.4348,24.4348,18.56241,16.23361,21.30789,19.92818,25.19462
1246,22.49197,74.11832,5.267221,4.407431,5.429933,5.429933,5.429933,4.407431,5.057868,5.267221,4.303116,6.324493
1247,22.41137,69.02231,2.028536,1.019788,5.090649,5.090649,5.090649,1.019788,0.39803,2.028536,2.108432,4.744041
1248,22.41137,69.10194,2.192787,1.32325,6.542289,6.542289,6.542289,1.32325,0.409406,2.192787,3.355144,4.744041
1249,22.41137,69.65931,0.167999,0.12166,0.007823,0.253273,0.167676,0.19326,0.069612,0.306745,0.691946,1.472533
1250,22.41137,69.73894,1.468166,1.063206,0.068369,2.213382,1.465342,1.688926,0.608348,2.680686,1.622582,2.013982
1251,22.41137,69.81856,0.688987,0.498946,0.032084,1.038705,0.687662,0.792586,0.285488,1.258004,4.540196,3.144934
1252,22.41137,69.89819,8.771323,7.80924,1.170048,12.71512,7.310748,7.695105,3.855391,14.52314,13.89193,10.03206
1253,22.41137,69.97781,46.27143,53.86998,9.719359,69.85253,84.62391,68.14215,25.94627,110.7785,82.33003,61.84129
1254,22.41137,70.05744,94.54459,111.9072,19.51004,132.2848,162.2237,128.3066,44.09886,221.7207,138.1255,101.639
1255,22.41137,70.13706,257.8351,356.4344,55.28709,399.5634,359.6844,273.0896,92.20342,538.5131,277.3627,292.3904
1256,22.41137,70.21669,185.1032,272.4632,39.37876,286.7142,307.1273,237.557,77.1769,487.2595,232.5373,216.0941
1257,22.41137,70.29631,196.0168,269.7332,40.78989,309.7398,358.0309,303.2234,90.37788,564.2913,282.152,226.8158
1258,22.41137,70.37594,270.6492,327.3698,61.01793,375.8405,393.7769,283.1453,94.99909,624.727,278.7079,299.2648
1259,22.41137,70.45556,303.0062,359.5268,96.15373,341.1089,324.6533,174.0435,60.38392,492.2063,239.6173,199.6679
1260,22.41137,70.53519,383.218,402.9596,125.0181,348.0589,347.7701,125.9233,45.52795,496.7455,226.1422,186.6125
1261,22.41137,70.61481,400.1699,413.7099,134.2225,398.2578,348.4539,101.8604,43.73754,480.1074,192.8043,265.6335
1262,22.41137,70.69444,346.5151,386.1198,160.9859,294.5417,333.9408,110.2444,57.59609,403.9542,172.385,190.6858
1263,22.41137,70.77406,447.6389,451.0969,266.5161,462.3908,412.715,201.5161,116.8254,501.9257,297.3528,431.3033
1264,22.41137,70.85369,306.0346,323.3561,139.5348,325.1727,254.9171,102.4939,48.39815,345.8725,183.4981,181.9666
1265,22.41137,70.93331,203.0958,230.8531,143.5826,255.2133,188.7524,113.5353,61.38195,236.152,155.5606,163.7358
1266,22.41137,71.01294,31.34143,47.23674,23.2321,59.81086,43.17755,26.15795,17.48736,48.5691,40.96918,33.70722
1267,22.41137,71.09256,108.1003,143.3046,77.18324,113.2705,145.3566,143.6718,105.5639,148.5893,159.2191,147.7372
1268,22.41137,71.17219,287.4939,337.3677,146.6717,275.3994,341.2926,345.1303,275.9119,338.7066,268.6912,247.2776
1269,22.41137,71.25181,147.2163,159.8247,62.00682,141.4305,142.12,154.1332,131.4524,170.1186,154.824,129.9513
1270,22.41137,71.33144,205.1061,243.0223,91.76147,202.5302,227.7638,249.3253,206.8606,248.0233,224.6015,201.7095
1271,22.41137,71.41106,342.1472,396.743,158.4688,295.8053,355.6125,387.5202,288.7493,433.0246,283.401,270.7645
1272,22.41137,71.49069,318.5173,352.7364,134.2733,287.5006,312.3062,340.0539,280.2244,371.6012,259.2622,246.431
1273,22.41137,71.57031,332.6299,401.0138,147.939,301.3569,357.3227,388.1761,299.8415,402.4719,283.8915,275.3085
1274,22.41137,71.64994,445.1747,463.8323,205.9776,381.0527,425.003,437.5228,302.8824,491.2155,267.7826,332.5556
1275,22.41137,71.72956,323.9518,354.2458,167.2396,277.1742,335.5833,343.5388,247.2423,368.8123,254.9088,247.8473
1276,22.41137,71.80919,125.2604,146.7363,59.05353,113.5126,128.2608,140.4328,98.28811,148.3019,158.3551,137.1439
1277,22.41137,71.88882,65.02848,45.3045,35.86146,44.42246,43.88555,51.38168,35.6824,53.34877,50.68454,60.27646
1278,22.41137,71.96844,55.97424,43.45419,35.97601,43.09797,39.53682,49.12088,42.67682,44.89537,42.49268,52.09618
1279,22.41137,72.04807,2.569603,2.986583,2.464266,2.890348,2.81932,2.916906,3.241464,3.17186,3.147547,4.221692
1280,22.41137,72.12769,129.1252,104.3957,94.04005,96.38365,85.84129,119.4654,113.5159,97.69928,118.2111,111.157
1281,22.41137,72.20732,156.8705,114.6256,96.80704,106.6295,97.19187,122.7703,121.1018,107.2878,111.4181,115.9641
1282,22.41137,72.28694,110.9008,95.0271,81.85438,91.16142,73.4007,98.97519,85.36948,83.82039,106.579,102.7136
1283,22.41137,72.36657,35.09668,29.66119,21.78285,49.04258,51.56825,42.40504,57.19841,57.3815,50.793,40.93024
1284,22.41137,72.44619,200.4213,191.8178,160.2518,130.7142,230.8055,124.1747,220.4155,202.9993,160.7577,153.6858
1285,22.41137,72.52582,331.7195,300.9152,226.5675,147.9623,286.0678,105.6235,288.8094,192.9403,214.5464,232.4266
1286,22.41137,72.60544,325.6488,278.6062,449.8677,224.6907,328.987,157.1483,257.6308,264.7713,353.3141,286.132
1287,22.41137,72.68507,293.3189,290.5429,324.6743,359.0916,466.7081,296.4032,415.9089,403.0874,323.5712,333.3615
1288,22.41137,72.76469,310.4846,329.5046,471.4788,442.6126,537.8956,282.274,508.7729,419.4975,422.8055,532.1472
1289,22.41137,72.84432,322.874,347.3213,501.4335,260.3947,373.0394,247.1725,404.8166,378.0408,298.2567,333.723
1290,22.41137,72.92394,352.0574,341.6652,384.0652,335.3023,488.6869,292.4728,412.2295,439.5446,356.7906,341.9785
1291,22.41137,73.00357,444.2142,447.143,451.7056,355.8957,530.3454,220.7457,426.9817,399.5103,383.3269,338.5129
1292,22.41137,73.08319,126.344,146.9488,228.2166,113.2014,157.7027,131.1282,120.2807,141.8683,191.0844,169.4786
1293,22.41137,73.16282,129.5909,176.6188,227.5923,164.5843,212.444,165.2283,140.1862,181.8088,240.6659,186.2519
1294,22.41137,73.24244,21.00085,25.70939,30.867,31.07948,36.65798,18.60031,16.69235,32.5631,30.98581,30.4237
1295,22.41137,73.32207,66.86982,55.18078,67.37241,96.50796,83.84278,54.68386,54.57767,107.0388,78.85334,71.26475
1296,22.41137,73.40169,87.77775,73.83331,92.44158,112.0215,93.83408,86.88018,76.85884,148.7204,136.2344,126.3271
1297,22.41137,73.48132,36.50205,35.13937,47.33536,51.02904,62.29712,51.56665,40.12546,78.96484,66.83151,74.56255
1298,22.41137,73.56094,12.79229,9.889284,15.30432,11.09303,22.06439,18.98878,18.96909,20.184,22.47922,26.45029
1299,22.41137,73.64057,7.186784,5.883265,6.463375,10.03284,9.470853,10.16942,13.31607,12.17528,13.62859,12.33548
1300,22.41137,73.72019,134.2304,114.2127,119.5504,128.145,123.22,120.1268,137.8419,140.4933,119.7264,128.4375
1301,22.41137,73.79982,503.3995,407.2176,522.4926,523.3356,522.8116,407.1653,462.1666,504.2196,389.9618,416.3527
1302,22.41137,73.87944,267.2496,237.1788,297.9351,297.9351,297.9351,237.1788,296.6611,267.2496,281.2059,283.4615
1303,22.41137,73.95907,154.4124,99.13004,127.3299,127.3299,127.3299,99.13004,172.0215,154.4124,119.5999,132.8836
1304,22.41137,74.03869,28.12187,32.01598,42.82841,42.82841,42.82841,32.01598,45.22335,28.12187,34.24197,39.94776
1305,22.41137,74.11832,36.96508,43.90287,53.17514,53.17514,53.17514,43.90287,27.18364,36.96508,52.12901,50.64235
1306,22.41137,74.19794,2.555529,2.576869,2.402282,2.402282,2.402282,2.576869,2.571097,2.555529,2.889243,2.903993
1307,22.33077,69.02231,30.54966,6.452036,51.7887,51.7887,51.7887,6.452036,12.7802,30.54966,25.93633,37.24825
1308,22.33077,69.10194,19.50868,4.975591,33.43654,33.43654,33.43654,4.975591,6.434794,19.50868,11.01987,21.00867
1309,22.33077,69.18156,1.432529,0.082033,0.826506,0.826506,0.826506,0.082033,0.285394,1.432529,0.550667,1.301618
1310,22.33077,69.26119,0.137922,0.008756,0.088217,0.088217,0.088217,0.008756,0.024943,0.137922,0.861231,0.784428
1311,22.33077,69.34081,0.54245,0.538187,2.5526,2.5526,2.5526,0.538187,0.098103,0.54245,2.022639,2.426761
1312,22.33077,69.42044,6.277122,0.977553,5.373823,5.373823,5.373823,0.977553,2.272589,6.277122,2.289858,4.816998
1313,22.33077,69.50006,8.654624,1.000488,6.351755,6.351755,6.351755,1.000488,2.793428,8.654624,6.064442,5.445917
1314,22.33077,69.57969,1.721442,2.696503,12.95736,12.95736,12.95736,2.696503,7.528395,1.721442,6.903994,10.98801
1315,22.33077,69.65931,4.211082,0.920307,6.823461,6.918635,6.885445,0.94807,3.119168,4.264881,6.233412,5.445917
1316,22.33077,69.73894,0.569293,0.412267,0.02651,0.858257,0.568198,0.654895,0.235892,1.039458,1.804008,1.254745
1317,22.33077,69.81856,2.832878,3.026918,0.293951,4.481785,6.395747,4.787139,1.574682,10.4191,9.240169,7.382745
1318,22.33077,69.89819,32.10543,40.114,8.482216,55.0285,36.55556,35.2375,13.29587,58.04346,37.21016,19.32859
1319,22.33077,69.97781,106.1015,126.7813,20.47526,167.8262,140.1809,135.9406,41.5639,210.6007,148.7739,139.361
1320,22.33077,70.05744,227.4927,325.8127,40.66926,325.4934,396.7026,321.0229,99.96146,620.9191,288.8293,222.9383
1321,22.33077,70.13706,313.2655,359.9991,53.0149,450.1942,488.369,381.1265,124.6416,741.6167,274.1486,402.3156
1322,22.33077,70.21669,380.4184,466.7007,60.94618,585.7891,487.1871,376.208,119.8382,783.1364,286.9711,399.002
1323,22.33077,70.29631,192.5745,257.8429,32.48943,302.0045,277.0441,244.8373,76.41557,448.9277,231.5386,231.5485
1324,22.33077,70.37594,282.5879,353.2032,50.39621,422.5366,379.2903,309.1938,100.1707,615.5851,269.4207,294.1895
1325,22.33077,70.45556,293.3529,362.5299,70.59113,366.4702,353.2607,235.5362,76.01936,515.2072,248.7771,221.6528
1326,22.33077,70.53519,462.7704,559.2731,161.7658,429.1661,446.5284,156.7832,58.79712,626.7363,241.1259,281.8753
1327,22.33077,70.61481,445.2954,476.412,151.8979,406.7538,389.3019,102.5962,43.28273,533.2383,191.8698,284.3147
1328,22.33077,70.69444,315.9684,307.4671,99.35797,321.472,265.1355,71.14622,33.10051,381.2502,165.1869,185.3278
1329,22.33077,70.77406,148.4249,156.6524,54.16037,131.6985,127.1712,36.33975,20.61804,192.1099,144.5396,74.35735
1330,22.33077,70.85369,215.7514,222.2207,77.88643,196.3102,174.0289,49.3273,22.06958,251.4971,137.8675,77.80097
1331,22.33077,70.93331,486.272,477.097,166.0145,463.6523,398.9294,112.5877,50.85492,588.9514,211.1833,389.3089
1332,22.33077,71.01294,181.1894,171.8043,68.66685,169.9281,155.5055,48.25529,23.29452,227.6946,144.0469,82.47051
1333,22.33077,71.09256,56.3884,63.49332,22.68902,55.33771,55.77605,57.49603,38.21008,63.67072,57.59364,40.81727
1334,22.33077,71.17219,258.9742,317.8058,113.1616,263.5221,275.1426,298.0677,211.0463,304.9953,266.2303,206.5798
1335,22.33077,71.25181,227.2949,284.0219,95.91135,225.5023,245.6892,262.7417,192.9362,269.7607,244.3481,190.049
1336,22.33077,71.33144,134.1886,155.6674,59.63501,122.0465,136.8898,146.8522,119.5944,162.4838,157.1171,135.4312
1337,22.33077,71.41106,157.0432,198.0631,73.50332,138.5711,181.1559,196.0531,142.0053,193.9593,213.3964,156.4337
1338,22.33077,71.49069,202.8773,251.9461,117.5274,198.2376,212.4088,254.2313,180.3532,253.7896,244.0023,194.8157
1339,22.33077,71.57031,303.386,307.6617,169.8926,203.3575,222.7121,304.4222,157.9233,311.9311,267.9563,174.4253
1340,22.33077,71.64994,404.164,322.7549,245.2796,258.7926,267.5405,321.1463,123.1311,405.3775,258.2468,217.7555
1341,22.33077,71.72956,623.2785,504.7197,387.2475,398.772,398.6906,503.132,174.9377,624.304,425.3977,352.2051
1342,22.33077,71.80919,509.5572,351.7894,323.1264,332.4345,332.0652,352.2686,130.8068,508.5187,301.8585,265.141
1343,22.33077,71.88882,360.7353,261.4465,231.8925,243.0798,237.2974,287.6313,172.532,326.3183,308.4141,230.9099
1344,22.33077,71.96844,154.6438,119.8008,106.0882,113.4152,102.6769,138.0522,124.1507,114.2904,130.0005,121.1413
1345,22.33077,72.04807,25.14409,17.372,15.6088,18.62414,17.39053,20.40433,22.2237,21.36246,21.18661,23.29848
1346,22.33077,72.12769,305.7979,215.3867,193.5707,238.2899,194.3601,253.6202,234.0507,234.1208,232.6762,234.9221
1347,22.33077,72.20732,95.50078,86.70503,74.86384,90.61949,72.38042,96.32596,78.1964,76.50422,89.05827,85.85496
1348,22.33077,72.28694,36.52914,35.19139,32.2262,35.73527,33.0737,38.44348,26.87514,24.99254,29.56165,29.70759
1349,22.33077,72.36657,8.879751,8.819437,4.785545,6.334581,9.445312,6.647306,13.13487,12.84858,10.19498,8.404721
1350,22.33077,72.44619,85.38129,81.90585,64.0274,43.77694,81.3056,51.86018,91.52581,88.35426,76.96835,63.49073
1351,22.33077,72.52582,107.6742,103.1237,42.08549,54.88787,110.8364,32.17364,114.1935,53.12897,89.87103,63.57447
1352,22.33077,72.60544,143.6896,161.7968,170.8709,76.36811,140.6877,55.29093,123.6574,102.2318,112.2641,111.7517
1353,22.33077,72.68507,330.8359,348.1893,294.8278,282.8102,372.5375,162.2959,369.647,275.7183,251.5792,303.0485
1354,22.33077,72.76469,375.0853,406.0673,381.0811,346.2154,439.7881,238.8102,463.9487,354.9883,382.6693,338.0795
1355,22.33077,72.84432,329.5528,315.1407,264.0041,288.0864,397.1802,235.3882,371.4596,364.4398,295.3377,312.6376
1356,22.33077,72.92394,380.2006,350.8159,424.0052,290.8185,456.3489,272.5138,332.348,352.1263,353.7281,285.2368
1357,22.33077,73.00357,419.0317,448.7796,318.0439,402.6597,562.9329,223.3793,477.5472,393.9228,330.0561,472.3225
1358,22.33077,73.08319,206.883,210.6333,267.7145,249.937,268.2871,221.0092,214.2374,237.4272,238.1442,256.6413
1359,22.33077,73.16282,51.20843,51.45963,72.70831,70.9488,77.50767,68.41505,57.75826,67.63016,77.64389,80.60071
1360,22.33077,73.24244,24.98939,20.80395,34.20687,25.12567,24.0343,23.13968,21.06484,36.81489,33.20416,35.02794
1361,22.33077,73.32207,71.45869,95.23444,143.331,101.629,113.459,102.9085,74.80685,122.9138,128.1548,117.5576
1362,22.33077,73.40169,66.60115,77.82456,91.14057,89.0983,108.3969,115.0109,90.10646,135.6335,131.6691,123.5707
1363,22.33077,73.48132,47.82771,53.52657,66.42219,66.40356,78.18748,63.29501,53.01114,74.36595,79.2073,82.85125
1364,22.33077,73.56094,96.70522,62.75044,86.83416,85.74169,89.53851,73.49371,92.06643,119.4184,91.69993,100.9252
1365,22.33077,73.64057,36.69152,26.16992,43.38575,45.83474,45.14094,30.18387,64.83038,45.96589,48.50036,48.75916
1366,22.33077,73.72019,144.3891,128.5401,147.7735,151.7484,150.7591,131.2431,124.8095,149.8215,147.3577,145.3469
1367,22.33077,73.79982,376.6244,355.1488,459.6906,460.5803,460.1911,355.1834,341.2259,377.4428,404.8023,406.6423
1368,22.33077,73.87944,246.4141,239.8833,287.5133,287.5133,287.5133,239.8833,310.5587,246.4141,257.3537,278.9921
1369,22.33077,73.95907,143.9788,166.5006,220.9908,220.9908,220.9908,166.5006,269.8383,143.9788,182.9444,241.095
1370,22.33077,74.03869,7.193856,12.02655,32.33358,32.33358,32.33358,12.02655,38.42349,7.193856,15.5493,21.71201
1371,22.33077,74.11832,5.991428,10.37718,11.86685,11.86685,11.86685,10.37718,9.129532,5.991428,9.648294,11.32537
1372,22.33077,74.19794,2.044094,2.105262,1.775506,1.775506,1.775506,2.105262,2.581844,2.044094,0.656343,1.272263
1373,22.25017,69.02231,9.311575,1.416222,10.55395,10.55395,10.55395,1.416222,4.248333,9.311575,5.14103,7.808664
1374,22.25017,69.10194,5.36501,0.665283,4.838102,4.838102,4.838102,0.665283,2.006661,5.36501,1.521213,3.930922
1375,22.25017,69.18156,1.185431,0.43044,2.255448,2.255448,2.255448,0.43044,0.244426,1.185431,0.731987,1.543217
1376,22.25017,69.26119,30.86823,8.187516,43.52152,43.52152,43.52152,8.187516,9.630281,30.86823,13.08236,24.20845
1377,22.25017,69.34081,44.02617,21.20525,104.3224,104.3224,104.3224,21.20525,12.47012,44.02617,58.43955,60.85668
1378,22.25017,69.42044,123.0249,35.65132,164.6293,164.6293,164.6293,35.65132,61.83991,123.0249,63.74611,100.8265
1379,22.25017,69.50006,76.18932,18.93693,90.47434,90.47434,90.47434,18.93693,38.28131,76.18932,46.91896,61.93686
1380,22.25017,69.57969,24.05313,15.59759,75.14275,75.14275,75.14275,15.59759,14.40333,24.05313,37.06299,48.26957
1381,22.25017,69.65931,12.43643,7.543875,28.1905,28.1905,28.1905,7.543875,7.074373,12.43643,12.85017,18.21838
1382,22.25017,69.73894,15.30283,17.60085,63.7924,66.91248,65.13677,17.10637,22.66164,17.06606,36.25748,47.37514
1383,22.25017,69.81856,25.61809,26.0003,15.4183,46.60215,48.17611,30.20529,12.89311,63.84224,40.29929,33.54405
1384,22.25017,69.89819,184.9655,234.3042,35.32062,287.8744,194.3943,164.7252,60.93443,304.3642,217.8279,179.8872
1385,22.25017,69.97781,185.3901,234.8735,36.51635,279.0092,225.7558,183.5028,63.80019,342.4626,223.1006,178.2333
1386,22.25017,70.05744,90.02883,116.2456,14.31125,141.3539,179.3947,151.7704,46.29596,276.0638,150.5219,140.6215
1387,22.25017,70.13706,166.2296,225.742,28.31989,255.6803,270.9161,210.8458,69.89917,411.4572,231.2929,175.9822
1388,22.25017,70.21669,223.3601,296.3766,38.53946,359.2841,292.3306,235.1393,73.88686,441.7401,231.8461,219.1306
1389,22.25017,70.29631,183.0212,289.7628,44.54515,279.399,307.1351,260.9454,92.01128,464.8589,239.265,209.3028
1390,22.25017,70.37594,234.2958,313.0237,39.69371,356.5626,302.4198,252.9007,81.15978,491.1643,227.5094,224.2589
1391,22.25017,70.45556,258.3117,316.6128,51.02468,396.0381,348.7227,318.0504,94.97748,553.5483,272.2628,292.1009
1392,22.25017,70.53519,264.4297,298.1371,91.08226,237.5796,308.2123,147.5205,55.10329,442.2116,196.4662,178.8342
